Pollster,Start Date,End Date,Entry Date/Time (ET),Number of Observations,Population,Mode,Trump,Clinton,Other,Undecided,Pollster URL,Source URL,Partisan,Affiliation,Question Text,Question Iteration
Ipsos/Reuters,2016-06-18,2016-06-22,2016-06-23T14:35:33Z,1339,Registered Voters,Internet,34.0,44.0,13.0,10.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24752,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6222016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-18,2016-06-22,2016-06-23T14:35:33Z,,Registered Voters - Democrat,Internet,10.0,72.0,10.0,8.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24752,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6222016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-18,2016-06-22,2016-06-23T14:35:33Z,,Registered Voters - Republican,Internet,76.0,9.0,10.0,5.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24752,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6222016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-18,2016-06-22,2016-06-23T14:35:33Z,,Registered Voters - independent,Internet,32.0,27.0,27.0,14.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24752,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6222016.pdf,Nonpartisan,None,,1
Rasmussen,2016-06-20,2016-06-21,2016-06-23T16:18:51Z,1000,Likely Voters,IVR/Online,39.0,44.0,11.0,6.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-24754,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,Nonpartisan,None,,1
YouGov/Economist,2016-06-18,2016-06-20,2016-06-22T15:37:22Z,1011,Registered Voters,Internet,39.0,43.0,7.0,7.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24739,https://today.yougov.com/news/2016/06/21/national-clinton-leads-trump-four/,Nonpartisan,None,,1
YouGov/Economist,2016-06-18,2016-06-20,2016-06-22T15:37:22Z,425,Registered Voters - Democrat,Internet,6.0,86.0,4.0,4.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24739,https://today.yougov.com/news/2016/06/21/national-clinton-leads-trump-four/,Nonpartisan,None,,1
YouGov/Economist,2016-06-18,2016-06-20,2016-06-22T15:37:22Z,247,Registered Voters - Republican,Internet,80.0,4.0,5.0,7.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24739,https://today.yougov.com/news/2016/06/21/national-clinton-leads-trump-four/,Nonpartisan,None,,1
YouGov/Economist,2016-06-18,2016-06-20,2016-06-22T15:37:22Z,339,Registered Voters - independent,Internet,41.0,32.0,11.0,9.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24739,https://today.yougov.com/news/2016/06/21/national-clinton-leads-trump-four/,Nonpartisan,None,,1
ARG,2016-06-17,2016-06-20,2016-06-21T15:05:57Z,987,Registered Voters,Live Phone,41.0,50.0,3.0,6.0,http://elections.huffingtonpost.com/pollster/polls/arg-24728,http://americanresearchgroup.com/pres2016/na16-2.html,Nonpartisan,None,,1
ARG,2016-06-17,2016-06-20,2016-06-21T15:05:57Z,,Registered Voters - Democrat,Live Phone,5.0,89.0,1.0,5.0,http://elections.huffingtonpost.com/pollster/polls/arg-24728,http://americanresearchgroup.com/pres2016/na16-2.html,Nonpartisan,None,,1
ARG,2016-06-17,2016-06-20,2016-06-21T15:05:57Z,,Registered Voters - Republican,Live Phone,79.0,9.0,3.0,9.0,http://elections.huffingtonpost.com/pollster/polls/arg-24728,http://americanresearchgroup.com/pres2016/na16-2.html,Nonpartisan,None,,1
ARG,2016-06-17,2016-06-20,2016-06-21T15:05:57Z,,Registered Voters - independent,Live Phone,45.0,45.0,4.0,6.0,http://elections.huffingtonpost.com/pollster/polls/arg-24728,http://americanresearchgroup.com/pres2016/na16-2.html,Nonpartisan,None,,1
Morning Consult,2016-06-15,2016-06-20,2016-06-20T20:29:18Z,3891,Registered Voters,Internet,40.0,42.0,,17.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24717,https://morningconsult.com/2016/06/20/poll-orlando-huge-spike-voters-concerns-security/,Nonpartisan,None,,1
Morning Consult,2016-06-15,2016-06-20,2016-06-20T20:29:18Z,1451,Registered Voters - Democrat,Internet,10.0,80.0,,10.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24717,https://morningconsult.com/2016/06/20/poll-orlando-huge-spike-voters-concerns-security/,Nonpartisan,None,,1
Morning Consult,2016-06-15,2016-06-20,2016-06-20T20:29:18Z,1175,Registered Voters - Republican,Internet,80.0,9.0,,11.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24717,https://morningconsult.com/2016/06/20/poll-orlando-huge-spike-voters-concerns-security/,Nonpartisan,None,,1
Morning Consult,2016-06-15,2016-06-20,2016-06-20T20:29:18Z,1265,Registered Voters - independent,Internet,39.0,30.0,,31.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24717,https://morningconsult.com/2016/06/20/poll-orlando-huge-spike-voters-concerns-security/,Nonpartisan,None,,1
Morning Consult,2016-06-15,2016-06-20,2016-06-20T20:29:18Z,3891,Registered Voters,Internet,38.0,38.0,,14.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24717,https://morningconsult.com/2016/06/20/poll-orlando-huge-spike-voters-concerns-security/,Nonpartisan,None,,2
Morning Consult,2016-06-15,2016-06-20,2016-06-20T20:29:18Z,1451,Registered Voters - Democrat,Internet,9.0,76.0,,10.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24717,https://morningconsult.com/2016/06/20/poll-orlando-huge-spike-voters-concerns-security/,Nonpartisan,None,,2
Morning Consult,2016-06-15,2016-06-20,2016-06-20T20:29:18Z,1175,Registered Voters - Republican,Internet,77.0,7.0,,8.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24717,https://morningconsult.com/2016/06/20/poll-orlando-huge-spike-voters-concerns-security/,Nonpartisan,None,,2
Morning Consult,2016-06-15,2016-06-20,2016-06-20T20:29:18Z,1265,Registered Voters - independent,Internet,34.0,24.0,,25.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24717,https://morningconsult.com/2016/06/20/poll-orlando-huge-spike-voters-concerns-security/,Nonpartisan,None,,2
CNN,2016-06-16,2016-06-19,2016-06-21T11:23:41Z,891,Registered Voters,Live Phone,42.0,47.0,10.0,1.0,http://elections.huffingtonpost.com/pollster/polls/cnn-24723,http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf,Nonpartisan,None,,1
CNN,2016-06-16,2016-06-19,2016-06-21T11:23:41Z,,Registered Voters - Democrat,Live Phone,6.0,90.0,5.0,0.0,http://elections.huffingtonpost.com/pollster/polls/cnn-24723,http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf,Nonpartisan,None,,1
CNN,2016-06-16,2016-06-19,2016-06-21T11:23:41Z,,Registered Voters - Republican,Live Phone,86.0,6.0,8.0,0.0,http://elections.huffingtonpost.com/pollster/polls/cnn-24723,http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf,Nonpartisan,None,,1
CNN,2016-06-16,2016-06-19,2016-06-21T11:23:41Z,,Registered Voters - independent,Live Phone,41.0,42.0,15.0,1.0,http://elections.huffingtonpost.com/pollster/polls/cnn-24723,http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf,Nonpartisan,None,,1
CNN,2016-06-16,2016-06-19,2016-06-21T11:23:41Z,891,Registered Voters,Live Phone,38.0,42.0,8.0,4.0,http://elections.huffingtonpost.com/pollster/polls/cnn-24723,http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf,Nonpartisan,None,,2
CNN,2016-06-16,2016-06-19,2016-06-21T11:23:41Z,,Registered Voters - Democrat,Live Phone,5.0,87.0,5.0,1.0,http://elections.huffingtonpost.com/pollster/polls/cnn-24723,http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf,Nonpartisan,None,,2
CNN,2016-06-16,2016-06-19,2016-06-21T11:23:41Z,,Registered Voters - Republican,Live Phone,84.0,4.0,3.0,4.0,http://elections.huffingtonpost.com/pollster/polls/cnn-24723,http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf,Nonpartisan,None,,2
CNN,2016-06-16,2016-06-19,2016-06-21T11:23:41Z,,Registered Voters - independent,Live Phone,34.0,32.0,13.0,5.0,http://elections.huffingtonpost.com/pollster/polls/cnn-24723,http://i2.cdn.turner.com/cnn/2016/images/06/21/rel7b.-.2016.general.pdf,Nonpartisan,None,,2
Monmouth University,2016-06-15,2016-06-19,2016-06-20T17:03:04Z,803,Registered Voters,Live Phone,40.0,47.0,5.0,8.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24712,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/568faad2-81ab-4bd0-b373-8577326e76bd.pdf,Nonpartisan,None,,1
Monmouth University,2016-06-15,2016-06-19,2016-06-20T17:03:04Z,,Registered Voters - Democrat,Live Phone,6.0,87.0,2.0,5.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24712,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/568faad2-81ab-4bd0-b373-8577326e76bd.pdf,Nonpartisan,None,,1
Monmouth University,2016-06-15,2016-06-19,2016-06-20T17:03:04Z,,Registered Voters - Republican,Live Phone,84.0,8.0,4.0,4.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24712,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/568faad2-81ab-4bd0-b373-8577326e76bd.pdf,Nonpartisan,None,,1
Monmouth University,2016-06-15,2016-06-19,2016-06-20T17:03:04Z,,Registered Voters - independent,Live Phone,37.0,42.0,9.0,11.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24712,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/568faad2-81ab-4bd0-b373-8577326e76bd.pdf,Nonpartisan,None,,1
Monmouth University,2016-06-15,2016-06-19,2016-06-20T17:03:04Z,803,Registered Voters,Live Phone,36.0,42.0,6.0,5.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24712,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/568faad2-81ab-4bd0-b373-8577326e76bd.pdf,Nonpartisan,None,,2
Monmouth University,2016-06-15,2016-06-19,2016-06-20T17:03:04Z,,Registered Voters - Democrat,Live Phone,6.0,85.0,2.0,4.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24712,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/568faad2-81ab-4bd0-b373-8577326e76bd.pdf,Nonpartisan,None,,2
Monmouth University,2016-06-15,2016-06-19,2016-06-20T17:03:04Z,,Registered Voters - Republican,Live Phone,79.0,7.0,5.0,3.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24712,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/568faad2-81ab-4bd0-b373-8577326e76bd.pdf,Nonpartisan,None,,2
Monmouth University,2016-06-15,2016-06-19,2016-06-20T17:03:04Z,,Registered Voters - independent,Live Phone,32.0,31.0,11.0,8.0,http://elections.huffingtonpost.com/pollster/polls/monmouth-university-24712,http://www.monmouth.edu/assets/0/32212254770/32212254991/32212254992/32212254994/32212254995/30064771087/568faad2-81ab-4bd0-b373-8577326e76bd.pdf,Nonpartisan,None,,2
NBC/SurveyMonkey,2016-06-13,2016-06-19,2016-06-21T14:02:55Z,16135,Registered Voters,Internet,42.0,48.0,,10.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24724,http://www.nbcnews.com/politics/2016-election/poll-clinton-trump-get-party-support-independents-split-n595911,Nonpartisan,None,,1
NBC/SurveyMonkey,2016-06-13,2016-06-19,2016-06-21T14:02:55Z,16135,Registered Voters,Internet,38.0,42.0,5.0,7.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24724,http://www.nbcnews.com/politics/2016-election/poll-clinton-trump-get-party-support-independents-split-n595911,Nonpartisan,None,,2
Gravis Marketing/OANN,2016-06-16,2016-06-16,2016-06-17T18:51:41Z,2197,Registered Voters,Automated Phone,45.0,50.0,5.0,,http://elections.huffingtonpost.com/pollster/polls/gravis-marketing-oann-24702,http://big.assets.huffingtonpost.com/NationalJune.pdf,Sponsor,Rep,,1
Rasmussen,2016-06-14,2016-06-15,2016-06-16T15:14:43Z,1000,Likely Voters,IVR/Online,39.0,44.0,14.0,4.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-24690,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-11,2016-06-15,2016-06-16T15:24:10Z,1323,Registered Voters,Internet,32.0,41.0,15.0,11.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-11,2016-06-15,2016-06-16T15:24:10Z,,Registered Voters - Democrat,Internet,8.0,75.0,11.0,5.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-11,2016-06-15,2016-06-16T15:24:10Z,,Registered Voters - Republican,Internet,68.0,6.0,14.0,12.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-11,2016-06-15,2016-06-16T15:24:10Z,,Registered Voters - independent,Internet,25.0,27.0,30.0,19.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-11,2016-06-15,2016-06-16T15:24:10Z,1323,Registered Voters,Internet,29.0,39.0,12.0,13.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf,Nonpartisan,None,,2
Ipsos/Reuters,2016-06-11,2016-06-15,2016-06-16T15:24:10Z,,Registered Voters - Democrat,Internet,6.0,72.0,13.0,7.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf,Nonpartisan,None,,2
Ipsos/Reuters,2016-06-11,2016-06-15,2016-06-16T15:24:10Z,,Registered Voters - Republican,Internet,64.0,5.0,8.0,14.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf,Nonpartisan,None,,2
Ipsos/Reuters,2016-06-11,2016-06-15,2016-06-16T15:24:10Z,,Registered Voters - independent,Internet,24.0,24.0,20.0,21.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf,Nonpartisan,None,,2
CNBC,2016-06-11,2016-06-13,2016-06-20T20:49:48Z,801,Registered Voters,Live Phone,35.0,40.0,16.0,9.0,http://elections.huffingtonpost.com/pollster/polls/cnbc-24718,http://big.assets.huffingtonpost.com/FI11825b.pdf,Nonpartisan,None,,1
Bloomberg/Selzer,2016-06-10,2016-06-13,2016-06-14T21:15:54Z,750,Likely Voters,Live Phone,37.0,49.0,,5.0,http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-24677,http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rc0NltTBR0ug/v0,Nonpartisan,None,,1
Bloomberg/Selzer,2016-06-10,2016-06-13,2016-06-14T21:15:54Z,750,Likely Voters,Live Phone,36.0,54.0,,9.0,http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-24677,http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rc0NltTBR0ug/v0,Nonpartisan,None,,2
CBS,2016-06-09,2016-06-13,2016-06-16T00:46:09Z,1048,Registered Voters,Live Phone,37.0,43.0,5.0,15.0,http://elections.huffingtonpost.com/pollster/polls/cbs-24687,https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,Nonpartisan,None,,1
CBS,2016-06-09,2016-06-13,2016-06-16T00:46:09Z,369,Registered Voters - Democrat,Live Phone,6.0,81.0,3.0,10.0,http://elections.huffingtonpost.com/pollster/polls/cbs-24687,https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,Nonpartisan,None,,1
CBS,2016-06-09,2016-06-13,2016-06-16T00:46:09Z,305,Registered Voters - Republican,Live Phone,73.0,6.0,4.0,16.0,http://elections.huffingtonpost.com/pollster/polls/cbs-24687,https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,Nonpartisan,None,,1
CBS,2016-06-09,2016-06-13,2016-06-16T00:46:09Z,374,Registered Voters - independent,Live Phone,37.0,35.0,8.0,21.0,http://elections.huffingtonpost.com/pollster/polls/cbs-24687,https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,Nonpartisan,None,,1
CBS,2016-06-09,2016-06-13,2016-06-16T00:46:09Z,1048,Registered Voters,Live Phone,32.0,39.0,4.0,15.0,http://elections.huffingtonpost.com/pollster/polls/cbs-24687,https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,Nonpartisan,None,,2
CBS,2016-06-09,2016-06-13,2016-06-16T00:46:09Z,369,Registered Voters - Democrat,Live Phone,6.0,75.0,3.0,10.0,http://elections.huffingtonpost.com/pollster/polls/cbs-24687,https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,Nonpartisan,None,,2
CBS,2016-06-09,2016-06-13,2016-06-16T00:46:09Z,305,Registered Voters - Republican,Live Phone,67.0,6.0,4.0,14.0,http://elections.huffingtonpost.com/pollster/polls/cbs-24687,https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,Nonpartisan,None,,2
CBS,2016-06-09,2016-06-13,2016-06-16T00:46:09Z,374,Registered Voters - independent,Live Phone,29.0,30.0,5.0,19.0,http://elections.huffingtonpost.com/pollster/polls/cbs-24687,https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump,Nonpartisan,None,,2
NBC/SurveyMonkey,2016-06-06,2016-06-12,2016-06-14T14:40:03Z,9355,Registered Voters,Internet,42.0,49.0,,9.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24667,http://www.nbcnews.com/politics/2016-election/poll-clinton-expands-lead-after-becoming-presumptive-nominee-n591531,Nonpartisan,None,,1
NBC/SurveyMonkey,2016-06-06,2016-06-12,2016-06-14T14:40:03Z,9355,Registered Voters,Internet,38.0,42.0,5.0,6.0,http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24667,http://www.nbcnews.com/politics/2016-election/poll-clinton-expands-lead-after-becoming-presumptive-nominee-n591531,Nonpartisan,None,,2
Morning Consult,2016-06-08,2016-06-09,2016-06-14T17:52:02Z,1362,Registered Voters,Internet,37.0,42.0,,21.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673,https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/,Nonpartisan,None,,1
Morning Consult,2016-06-08,2016-06-09,2016-06-14T17:52:02Z,477,Registered Voters - Democrat,Internet,8.0,78.0,,14.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673,https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/,Nonpartisan,None,,1
Morning Consult,2016-06-08,2016-06-09,2016-06-14T17:52:02Z,433,Registered Voters - Republican,Internet,74.0,13.0,,13.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673,https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/,Nonpartisan,None,,1
Morning Consult,2016-06-08,2016-06-09,2016-06-14T17:52:02Z,452,Registered Voters - independent,Internet,33.0,32.0,,35.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673,https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/,Nonpartisan,None,,1
Morning Consult,2016-06-08,2016-06-09,2016-06-14T17:52:02Z,1362,Registered Voters,Internet,33.0,39.0,,19.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673,https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/,Nonpartisan,None,,2
Morning Consult,2016-06-08,2016-06-09,2016-06-14T17:52:02Z,477,Registered Voters - Democrat,Internet,6.0,75.0,,12.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673,https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/,Nonpartisan,None,,2
Morning Consult,2016-06-08,2016-06-09,2016-06-14T17:52:02Z,433,Registered Voters - Republican,Internet,69.0,10.0,,13.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673,https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/,Nonpartisan,None,,2
Morning Consult,2016-06-08,2016-06-09,2016-06-14T17:52:02Z,452,Registered Voters - independent,Internet,27.0,28.0,,30.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673,https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/,Nonpartisan,None,,2
FOX,2016-06-05,2016-06-08,2016-06-09T22:08:00Z,1004,Registered Voters,Live Phone,39.0,42.0,7.0,12.0,http://elections.huffingtonpost.com/pollster/polls/fox-24646,http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html,Nonpartisan,None,,1
FOX,2016-06-05,2016-06-08,2016-06-09T22:08:00Z,,Registered Voters - Democrat,Live Phone,8.0,79.0,5.0,8.0,http://elections.huffingtonpost.com/pollster/polls/fox-24646,http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html,Nonpartisan,None,,1
FOX,2016-06-05,2016-06-08,2016-06-09T22:08:00Z,,Registered Voters - Republican,Live Phone,79.0,6.0,5.0,10.0,http://elections.huffingtonpost.com/pollster/polls/fox-24646,http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html,Nonpartisan,None,,1
FOX,2016-06-05,2016-06-08,2016-06-09T22:08:00Z,,Registered Voters - independent,Live Phone,35.0,30.0,17.0,18.0,http://elections.huffingtonpost.com/pollster/polls/fox-24646,http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html,Nonpartisan,None,,1
FOX,2016-06-05,2016-06-08,2016-06-09T22:08:00Z,1004,Registered Voters,Live Phone,36.0,39.0,3.0,11.0,http://elections.huffingtonpost.com/pollster/polls/fox-24646,http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html,Nonpartisan,None,,2
FOX,2016-06-05,2016-06-08,2016-06-09T22:08:00Z,,Registered Voters - Democrat,Live Phone,8.0,75.0,2.0,9.0,http://elections.huffingtonpost.com/pollster/polls/fox-24646,http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html,Nonpartisan,None,,2
FOX,2016-06-05,2016-06-08,2016-06-09T22:08:00Z,,Registered Voters - Republican,Live Phone,72.0,6.0,2.0,9.0,http://elections.huffingtonpost.com/pollster/polls/fox-24646,http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html,Nonpartisan,None,,2
FOX,2016-06-05,2016-06-08,2016-06-09T22:08:00Z,,Registered Voters - independent,Live Phone,32.0,22.0,7.0,17.0,http://elections.huffingtonpost.com/pollster/polls/fox-24646,http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html,Nonpartisan,None,,2
Ipsos/Reuters,2016-06-04,2016-06-08,2016-06-09T15:29:06Z,1440,Registered Voters,Internet,34.0,42.0,12.0,11.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24644,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6082016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-04,2016-06-08,2016-06-09T15:29:06Z,,Registered Voters - Democrat,Internet,8.0,74.0,8.0,10.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24644,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6082016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-04,2016-06-08,2016-06-09T15:29:06Z,,Registered Voters - Republican,Internet,71.0,8.0,13.0,8.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24644,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6082016.pdf,Nonpartisan,None,,1
Ipsos/Reuters,2016-06-04,2016-06-08,2016-06-09T15:29:06Z,,Registered Voters - independent,Internet,33.0,29.0,21.0,17.0,http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24644,http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6082016.pdf,Nonpartisan,None,,1
Rasmussen,2016-06-06,2016-06-07,2016-06-09T14:40:49Z,1000,Likely Voters,IVR/Online,38.0,42.0,15.0,5.0,http://elections.huffingtonpost.com/pollster/polls/rasmussen-24642,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch,Nonpartisan,None,,1
YouGov/Economist,2016-06-02,2016-06-05,2016-06-07T16:29:14Z,1636,Registered Voters,Internet,41.0,44.0,6.0,9.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24633,https://today.yougov.com/news/2016/06/06/sanders-supporters-expect-win-california-not-phila/,Nonpartisan,None,,1
YouGov/Economist,2016-06-02,2016-06-05,2016-06-07T16:29:14Z,632,Registered Voters - Democrat,Internet,9.0,84.0,3.0,5.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24633,https://today.yougov.com/news/2016/06/06/sanders-supporters-expect-win-california-not-phila/,Nonpartisan,None,,1
YouGov/Economist,2016-06-02,2016-06-05,2016-06-07T16:29:14Z,470,Registered Voters - Republican,Internet,80.0,6.0,5.0,9.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24633,https://today.yougov.com/news/2016/06/06/sanders-supporters-expect-win-california-not-phila/,Nonpartisan,None,,1
YouGov/Economist,2016-06-02,2016-06-05,2016-06-07T16:29:14Z,534,Registered Voters - independent,Internet,37.0,38.0,12.0,13.0,http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24633,https://today.yougov.com/news/2016/06/06/sanders-supporters-expect-win-california-not-phila/,Nonpartisan,None,,1
Morning Consult,2016-06-01,2016-06-05,2016-06-07T14:20:46Z,4002,Registered Voters,Internet,40.0,44.0,,16.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24629,https://morningconsult.com/2016/06/07/poll-ryan-endorsement-doesnt-help-trump-independents/,Nonpartisan,None,,1
Morning Consult,2016-06-01,2016-06-05,2016-06-07T14:20:46Z,1491,Registered Voters - Democrat,Internet,10.0,79.0,,12.0,http://elections.huffingtonpost.com/pollster/polls/morning-consult-24629,https://morningconsult.com/2016/06/07/poll-ryan-endorsement-doesnt-help-trump-independents/,Nonpartisan,None,,1
